travfreq,aircrew,empl,jobsat1,jobsat2,jobsat3,roleover1,roleover2,roleover3,workadj1,workadj2,workadj3,workadj4,workadj5,workadj6,workadj7,workadj8,workadj9,turnover1,turnover2,turnover3,wneglect1,wneglect2,wneglect3,wneglect4,wneglect5,wneglect6,wsitcon1,wsitcon2,wsitcon3,wsitcon4,wrclar1,wrclar2,wrclar3,wrclar4,wrclar5,wrclar6,wtimepres1,wtimepres2,wtimepres3,wtimepres4,wnovel1,wnovel2,wnovel3,wnovel4,wcowinsexphelp 1,wcowinsexphelp 2,wcowinsexphelp 3,wcowinsexphelp 4,wroleconflict 1,wroleconflict 2,wroleconflict 3,wintconflictd 1,wintconflictd 2,wintconflictd 3,wintconflictd 4,wintconflictf 1,wintconflictf 2,wintconflictf 3,wemotdem 1,wemotdem 2,wemotdem 3,wemotdem 4,wemotdem 5,wpeopresp1,wpeopresp2,wpeopresp3,wpeopresp4,wpeopresp5,wallcowexp1,wallcowexp2,wallcowexp3,wallcowexp4,wallcowexp5,wallcowexp6,wallcowexp7,wallcowexp8,wallcowexp9,wallcowexp10,wallcowexp11,wallcowexp12,cowint,cowdep,wteams,wcom,,fsat1,fsat2,fsat3,fneglect1,fneglect2,fneglect3,fneglect4,fneglect5,fneglect6,fadj1,fadj2,fadj3,fadj4,fadj5,fadj6,fadj7,fadj8,fadj9,wfc1,wfc2,wfc3,wfc4,wfc5,ftimepres1,ftimepres2,ftimepres3,ftimepres4,check2,faminstexp1,faminstexp2,faminstexp3,faminstexp4,femotdem1,femotdem2,femotdem3,femotdem4,froleover1,froleover2,froleover3,froleconf1,froleconf2,froleconf3,fintconfd1,fintconfd2,fintconfd3,fintconfd4,fintconff1,fintconff2,fintconff3,famallexp1,famallexp2,famallexp3,famallexp4,famallexp5,famallexp6,famallexp7,famallexp8,famallexp9,famallexp10,famallexp11,famallexp12,burn1,burn2,burn3,burn4,burn5,burn6,burn7,burn8,burn9,burn10,burn11,burn12,burn13,burn14,burn15,burn16,burn17,burn18,burn19,burn20,burn21,supsup1,cowsup1,parsup1,famsup1,supsup2,cowsup2,parsup2,famsup2,supsup3,cowsup3,parsup3,famsup3,supsup4,cowsup4,parsup4,famsup4,cogflex1,cogflex2,cogflex3,cogflex4,cogflex5,cogflex6,cogflex7,cogflex8,cogflex9,cogflex10,cogflex11,cogflex12,houswork,childwork,marstat,children,whours,tenure,position,education,gender,age,industry,otherindustry,nationality,residence,lang,feeltravel,yearstravel,numbertravel,daysknowtravel,meettravel,flytravel,countrytravel,daystrip,reasontrip,otherreasontrip,weekendtrip
3,2,1,5,5,5,3,2,2,5,5,5,5,4,3,3,5,5,2,1,1,1,1,1,1,1,1,2,2,2,4,5,5,5,5,5,5,2,2,2,2,4,4,4,4,4,5,5,5,2,2,2,1,2,1,1,2,2,2,5,4,4,2,3,3,5,5,4,5,4,3,4,4,3,4,4,5,5,4,4,5,10,4,4,3,survey,4,4,4,2,2,2,3,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,4,2,4,2,2,5,4,2,3,2,5,2,2,2,2,4,2,2,1,2,2,2,3,2,2,3,3,3,5,5,4,4,5,4,3,4,4,3,2,4,1,6,3,3,6,4,1,2,3,3,1,3,2,2,1,1,1,6,6,4,5,3,3,3,5,4,5,5,5,4,4,4,4,3,4,4,5,2,1,2,1,5,5,5,5,2,4,4,12,2,3,0,60,27,1,3,1,51,5,,American,USA,none,1,20,one,21,5,1,Canada,4,1,,1
5,2,1,4,4,4,3,3,3,4,4,3,3,4,4,3,3,4,2,2,2,1,1,1,1,1,1,1,4,1,1,4,4,4,5,5,5,1,3,3,3,2,2,4,4,4,5,5,5,1,1,2,2,2,2,4,3,4,5,4,4,5,1,1,5,5,5,3,3,4,4,4,4,5,5,5,5,4,4,3,3,100,50,2,1,Survey,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,2,2,2,1,1,5,4,4,4,4,4,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,4,5,5,5,4,4,4,4,5,5,5,5,2,2,6,2,2,6,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,4,4,5,5,5,4,5,5,4,4,5,5,2,2,5,5,1,1,5,5,5,2,2,2,2,5,2,2,4,2,1,0,36,15,2,1,2,54,13,Government,Irish,Chicago,None,1,5,2,14,4,2,England,4,4,,3
4,2,1,4,4,4,2,2,2,5,4,3,5,4,5,5,4,4,1,1,1,1,4,1,2,3,1,3,3,2,1,4,3,5,4,4,4,2,1,2,1,3,2,4,3,2,5,2,2,1,2,2,2,2,2,2,3,2,3,3,4,2,1,2,3,3,4,3,4,3,3,3,3,2,2,3,2,2,3,2,2,12,3,1,2,survey,4,4,5,2,2,2,1,1,1,4,5,4,4,4,5,5,4,5,2,2,2,1,1,2,2,2,2,5,4,3,2,3,5,2,2,2,1,4,2,2,1,2,1,2,1,1,2,2,2,5,5,5,4,4,4,4,5,5,4,4,4,3,3,6,3,3,6,3,1,2,2,2,2,2,3,3,1,1,2,7,6,3,4,3,4,3,4,5,4,4,4,4,4,4,3,4,4,4,4,4,2,2,3,3,3,4,2,3,3,3,4,10,1,3,45,2,3,4,1,50,13,it,Italian,usa,none,1,7,1,14,6,1,canada,4,5,,1
3,2,1,4,4,3,5,2,4,4,4,2,2,3,4,4,4,3,2,4,5,2,3,1,1,1,1,4,3,1,4,5,2,2,2,4,4,5,4,4,4,5,4,4,3,5,3,4,2,4,4,2,5,4,4,3,3,5,5,4,3,4,4,2,6,6,4,4,4,4,3,3,2,4,3,4,5,4,4,5,5,20,12,2,6,survey,4,4,5,4,3,3,3,2,5,4,5,3,3,2,5,4,4,4,4,1,3,3,4,4,4,4,3,5,3,3,4,4,3,4,5,2,4,4,4,3,5,4,3,2,1,1,1,5,3,2,5,4,3,4,4,2,2,3,1,4,4,4,7,6,5,5,3,3,2,7,7,6,6,3,5,5,4,5,7,6,6,6,4,4,5,3,3,5,5,5,4,2,2,4,4,3,5,4,4,3,3,2,5,4,4,3,5,4,5,4,20,6,2,0,40,5,2,3,1,25,13,graphiv,american,durham,spanish,1,3,2,8,4,1,american,5,2,,1
3,2,1,5,5,4,5,5,5,4,5,5,4,5,4,5,5,5,4,5,5,4,5,5,3,5,5,5,4,4,5,5,4,4,5,5,4,4,5,4,5,5,4,5,5,5,5,4,5,5,4,5,5,4,5,4,5,4,5,5,4,4,5,5,5,6,5,5,6,5,4,4,4,5,4,4,4,4,3,4,5,10,8,2,5,survey,5,5,5,4,5,5,4,5,5,4,5,5,4,4,5,5,5,5,5,4,4,4,5,3,4,5,5,5,5,4,4,4,5,4,4,5,4,5,5,4,5,5,2,1,2,2,2,2,2,5,4,5,4,4,5,4,4,4,5,4,4,2,1,7,4,2,6,4,3,2,2,2,2,2,2,2,2,2,6,6,6,4,4,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,4,5,5,4,4,4,5,5,4,4,5,5,5,6,1,1,35,5,2,4,1,28,7,,indian,united states,english,1,3,2,30,4,2,india,5,4,,1
3,2,1,3,3,4,4,4,3,3,3,3,3,4,4,4,4,3,3,3,4,3,3,4,4,3,4,3,3,4,4,4,3,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,3,3,3,4,3,3,3,4,4,4,3,3,3,4,4,3,4,4,5,5,5,3,3,4,4,4,4,4,4,4,3,3,3,15,10,2,4,survey,3,3,4,3,3,3,4,4,3,3,3,3,3,4,4,4,3,3,3,3,4,4,3,3,3,4,4,5,3,3,3,4,4,4,3,3,3,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,3,3,2,3,2,2,3,3,3,3,2,3,2,2,3,3,3,3,2,2,3,3,3,3,4,4,3,3,10,4,1,1,30,5,2,3,1,32,5,,,,,3,3,2,7,2,2,Canada,4,2,,1
4,2,1,5,5,4,5,4,5,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,4,5,4,5,5,5,5,4,5,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,4,5,4,6,5,6,6,5,5,5,4,5,5,5,4,5,5,5,4,5,50,20,4,3,survey,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,4,5,5,4,4,5,4,5,5,4,5,5,4,4,5,5,5,4,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,3,6,6,2,6,4,2,3,3,4,1,2,2,3,1,2,3,6,2,3,2,2,4,4,2,3,5,5,2,2,5,5,2,3,5,5,5,4,4,5,4,4,4,5,4,4,5,4,12,10,1,1,40,6,1,3,1,30,5,,african american,united state,none,1,5,8,4,6,2,france,5,4,,1
3,2,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,10,5,2,4,survey,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,2,5,3,2,2,3,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,5,3,2,2,1,2,30,4,2,4,2,37,7,,American,US,NA,1,2,2,7,4,2,UK,3,1,,1
3,2,1,4,4,4,2,2,2,4,4,3,3,5,4,4,5,5,2,2,2,1,1,1,1,1,1,1,1,1,1,4,5,5,4,4,5,1,1,1,1,2,2,2,3,2,5,2,2,1,1,1,1,2,2,2,3,2,3,4,4,2,1,1,3,1,1,1,1,3,3,3,4,3,3,4,4,5,3,4,4,10,3,2,1,survey,5,5,5,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,5,2,4,2,2,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,7,6,1,3,3,4,4,4,5,5,5,4,4,5,5,3,4,5,5,4,2,2,4,3,5,5,5,2,1,5,5,10,0,1,0,40,8,4,3,1,34,9,,English,USA,None,1,2,1,10,5,2,"UK, Canada, Mexico",2,4,,2
3,2,1,5,5,5,4,4,4,4,3,2,2,4,4,3,4,4,3,3,4,2,4,3,2,1,2,2,2,2,2,4,4,5,4,4,4,3,4,4,4,3,3,3,4,4,4,5,4,4,3,3,2,2,3,3,3,3,3,4,4,3,2,2,5,6,5,5,6,4,4,4,4,5,4,4,4,5,4,4,4,18,400,3,3,survey,4,4,5,2,2,2,1,2,2,3,3,4,4,4,4,4,5,4,4,4,3,3,3,4,4,4,4,5,4,2,3,3,3,3,2,2,3,4,4,3,2,3,2,2,2,2,2,2,2,4,4,4,5,5,4,4,4,4,5,4,4,5,3,5,4,4,5,4,3,3,4,3,2,3,3,3,3,2,2,3,4,2,4,4,5,5,4,4,5,4,4,5,5,4,4,4,5,5,4,2,1,4,2,4,4,4,4,1,5,5,4,12,1,2,50,22,1,4,1,57,5,,USA,USA,"spanish,mandarin",2,15,6,3,5,2,"china,thailand,indonesia,mexico",14,5,,1
3,2,1,4,4,4,3,3,3,4,4,3,3,3,4,4,4,3,2,2,2,2,3,2,2,1,1,3,4,2,1,4,3,4,4,4,4,2,2,2,2,5,5,5,2,1,5,2,2,2,2,3,1,1,1,1,2,2,3,2,4,2,1,2,3,5,4,5,5,1,4,4,4,4,4,4,4,4,4,4,4,12,5,2,4,survey,3,4,5,1,2,1,3,1,2,2,4,3,2,3,2,2,2,4,4,4,4,3,4,1,1,2,2,5,3,2,2,2,4,1,2,2,2,4,3,3,3,3,1,2,1,2,1,1,1,5,5,5,4,3,4,5,5,5,4,4,4,4,2,5,4,3,6,2,1,2,2,1,1,2,2,1,1,1,2,5,5,2,3,3,4,4,5,5,5,4,5,5,4,4,4,4,5,4,4,2,2,4,2,4,5,4,4,2,3,4,6,0,1,1,38,5,1,4,1,58,13,energy,us,usa,turkish,2,5,1,20,6,1,Turkey,10,5,,1
3,2,1,4,4,4,2,2,2,4,4,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,2,2,2,2,3,4,3,3,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,3,2,2,3,2,2,2,3,4,2,2,2,6,0,12,1,survey,4,4,4,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,3,2,3,3,3,3,2,3,3,5,3,2,2,2,2,2,2,2,3,4,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,4,2,3,2,2,3,2,3,3,4,3,3,2,3,3,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,3,2,3,3,2,0,2,0,40,4,3,4,2,32,9,,american,usa,french,1,3,1,30,4,2,uk,7,5,,1
4,2,1,5,5,5,3,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,20,20,1,1,survey,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,2,2,2,2,4,4,4,4,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,10,10,2,1,40,6,1,3,1,39,13,publishing,us,us,none are necesicary,3,12,1,2,1,1,india,4,6,work,2
3,2,1,5,4,4,3,2,4,5,4,3,4,4,3,4,4,5,3,2,3,1,1,2,1,2,1,4,3,2,1,4,3,5,4,5,4,4,5,4,4,2,1,3,2,1,5,4,3,2,1,3,1,1,1,1,4,3,5,3,5,2,1,1,3,4,4,5,3,3,4,3,3,2,3,4,3,3,3,4,3,20,10,2,2,Survey,5,5,4,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,3,4,3,4,2,3,3,3,5,5,5,5,5,5,5,5,5,1,4,2,2,2,1,1,1,1,1,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,4,1,4,4,4,4,5,3,2,3,2,1,1,2,3,4,2,1,6,4,5,2,3,5,5,4,5,5,5,4,3,5,5,4,3,5,5,4,3,4,3,4,3,4,3,4,2,4,2,8,Child,1,2,40,3,3,3,1,32,9,,Hispanic ,USA ,Spanish,3,1,1,30,3,2,Mexico,4,4,,2
3,2,1,4,4,4,3,4,4,3,4,3,3,2,2,2,2,2,2,3,3,2,3,2,1,1,1,4,4,4,3,2,3,4,2,3,3,4,4,4,4,4,2,4,4,2,4,4,4,4,3,4,3,3,3,4,4,4,4,2,3,3,2,2,3,3,3,5,5,2,3,3,2,2,3,3,3,2,2,2,3,25,75,3,2,Survey,3,3,4,3,3,4,2,1,2,2,3,4,3,3,4,4,4,3,4,4,4,4,4,3,4,4,4,5,2,3,3,2,4,2,2,2,4,4,4,3,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,3,3,5,2,2,3,3,2,2,2,2,5,4,3,3,3,5,4,3,3,5,5,4,3,5,5,2,3,5,5,4,2,2,4,3,4,4,4,4,2,5,4,14,30,1,1,50,3,2,3,1,45,13,Media,American,Usa,Spanish,2,7,2,14,5,2,England,2,2,,3
3,2,1,4,4,5,4,5,4,4,3,4,3,4,4,4,4,3,3,4,4,2,4,2,1,2,2,1,5,2,3,4,4,4,3,5,4,3,2,4,4,3,5,4,4,2,5,5,3,3,3,4,2,2,1,2,2,2,2,4,4,2,2,2,5,6,5,6,5,3,4,4,4,3,3,3,3,4,3,4,3,15,5,3,5,survey,4,4,4,3,4,3,2,2,2,4,4,4,4,4,3,4,2,3,4,4,3,3,3,4,4,4,5,5,4,3,5,5,4,2,3,4,2,3,4,3,4,5,2,2,3,3,3,3,4,4,4,3,3,4,4,3,4,4,3,3,4,5,4,4,4,4,4,5,5,4,5,5,3,3,3,4,3,3,3,6,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,3,4,4,4,2,3,3,4,4,5,3,3,3,4,3,8,4,1,1,110,12,1,1,2,38,9,,American,United States,French,1,10,1,3,2,3,UK,3,6,Services,1
3,2,1,5,5,5,2,2,2,5,5,5,5,4,5,5,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,4,5,1,1,1,1,2,2,2,2,1,5,2,2,2,1,2,1,2,2,2,2,2,2,4,4,2,1,1,4,5,5,5,5,3,3,3,4,3,4,4,3,4,3,3,4,75,150,3,7,survey,5,5,5,2,1,1,1,1,1,4,5,4,4,5,4,5,4,5,2,1,2,1,1,1,1,1,1,5,2,1,2,4,5,1,1,1,2,5,2,2,1,1,1,1,1,1,2,2,2,4,4,5,4,4,4,5,4,5,4,4,4,3,2,5,2,3,6,3,1,1,1,1,1,1,1,1,1,1,1,6,6,2,4,4,4,4,4,4,5,4,4,4,4,4,2,2,5,3,5,1,1,4,1,4,4,4,4,1,5,4,12,8,1,1,44,19,1,,1,53,9,,US,US,spanish,1,14,2,30,9,2,netherlands,4,5,,3
4,2,1,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,5,5,4,4,5,5,4,4,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,4,5,5,4,4,5,5,4,4,5,5,5,5,5,1,1,Survey,4,5,4,4,4,5,5,4,4,4,5,5,4,4,5,5,4,4,4,5,5,4,4,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,4,4,5,5,4,4,5,5,4,4,5,5,None,None,2,0,40,5,2,5,1,26,9,,White,United States,English,1,5,5,7,2,2,Europe,2,1,,1
3,2,1,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,5,5,4,4,4,4,4,4,3,4,4,4,4,4,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,4,4,4,1,4,4,5,4,5,5,5,4,4,4,3,4,4,4,4,3,3,4,3,299,299,2,2,survey,5,5,5,1,1,1,1,1,1,5,5,5,5,5,4,4,4,4,3,3,3,3,3,4,4,4,4,5,4,4,3,3,4,4,3,4,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,2,3,4,4,4,4,1,1,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,30,20,1,2,35,6,2,4,2,25,12,,Filipino,USA,Spanish,1,3,1,3,2,3,Europe ,7,4,,1
3,2,1,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,5,5,5,5,1,5,3,1,1,1,1,1,1,1,1,1,1,2,4,5,1,1,2,5,5,4,6,4,3,5,5,5,5,5,4,4,5,4,4,4,10,6,1,1,survey,5,5,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,5,2,1,2,5,5,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,4,4,4,4,5,4,4,4,2,1,6,2,1,6,2,1,1,2,1,1,2,1,1,1,1,1,6,6,1,1,5,5,4,1,5,5,5,1,5,5,5,1,2,5,5,5,1,1,3,1,5,5,5,5,1,5,5,5,0,1,0,40,13,1,4,1,71,6,,USA,USA,,1,12,1,180,15,2,"China, India, Germany",10,2,,1
3,2,1,5,4,5,2,1,2,5,4,4,4,5,4,4,5,3,2,1,4,2,1,2,2,1,2,2,1,2,1,5,4,4,5,4,5,2,1,2,2,3,2,3,4,4,5,4,5,1,2,1,2,1,2,1,1,2,1,4,5,2,1,2,5,6,6,5,6,4,4,5,4,5,4,5,4,4,4,5,4,5,2,2,1,survey,5,4,5,2,1,2,2,1,2,4,5,4,4,5,4,4,5,4,1,2,1,2,2,1,2,1,1,5,5,5,4,5,4,1,2,1,2,5,1,2,1,2,2,1,2,2,1,1,2,4,5,5,4,4,5,4,5,5,4,5,5,1,2,5,1,1,6,2,2,1,1,2,2,2,1,1,1,1,1,6,5,2,4,5,5,4,4,4,5,5,5,4,4,5,4,5,5,4,4,2,1,5,2,4,5,4,5,2,5,4,5,2,2,0,40,6,1,3,1,38,7,,amerifan,u.s.,spanish,1,3,2,21,3,2,germany,6,1,,1
3,2,1,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,3,3,4,4,2,2,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,3,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,4,4,5,5,5,5,5,3,4,4,4,4,3,4,4,4,4,4,4,12,8,2,2,survey,4,4,4,3,2,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,5,3,4,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,4,4,3,3,4,3,3,4,4,3,4,4,4,4,4,3,3,4,4,4,5,5,4,3,4,5,5,5,5,4,4,5,5,2,3,4,3,4,3,3,3,4,3,3,4,3,3,4,4,4,3,3,3,4,2,3,3,4,4,4,4,4,4,4,4,12,0,1,2,40,20,2,3,1,46,13,engineering,spanish,united states,"spanish, italian and portuguese",1,15,2,8,2,2,spain,5,2,,2
3,2,1,5,5,5,2,1,3,5,5,4,5,4,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,4,4,2,1,5,3,3,3,2,4,5,4,4,5,1,1,1,1,1,1,1,1,2,4,5,5,3,1,1,6,6,,4,5,5,4,4,4,5,3,4,4,5,5,3,4,1000,500,12,5,survey,5,4,4,1,1,1,1,1,1,5,4,5,4,5,4,4,5,5,1,1,2,2,1,1,2,1,1,5,4,3,5,4,4,2,2,1,2,4,1,1,1,1,1,2,1,2,2,1,1,5,4,3,4,4,4,5,5,4,3,4,5,5,4,4,3,3,4,5,4,6,6,3,3,7,7,5,4,7,4,4,2,6,4,5,4,3,4,3,4,4,5,5,5,4,4,5,5,5,3,3,2,3,4,3,3,5,2,3,4,3,3,4,1,2,33,35,1,3,2,52,2,,Filipino,USA ,Tagalog,3,25,2,25,5,3,Singapore,25,1,,1
3,2,1,4,4,4,4,4,2,4,4,4,4,4,3,4,4,3,2,2,2,2,3,1,2,1,1,1,2,1,2,4,4,4,4,4,4,1,2,2,2,3,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,4,4,1,1,3,1,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,6,2,3,2,survey,4,4,4,2,2,1,2,1,2,4,4,5,4,5,5,4,4,4,2,1,2,1,2,1,1,2,2,5,2,2,2,3,1,1,1,1,1,4,2,2,2,2,2,2,1,1,2,1,1,4,4,4,4,3,4,4,3,4,4,4,3,1,1,7,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,6,2,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,5,5,2,5,4,4,4,2,4,4,5,4,1,1,45,12,2,4,1,45,5,,Indian,USA,Indian Hindi,2,8,1,30,2,1,Japan,10,1,,1
3,2,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,2,5,5,5,4,4,1,4,4,5,5,5,4,4,4,5,5,1,1,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,SURVEY,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,6,4,4,6,4,4,4,4,4,4,3,3,3,2,2,2,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,SHOPPING,CHILD,1,1,40,5,2,4,1,32,13,IT,AMERICAN,USA,FRENCH,1,10,1,14,5,2,UK,7,3,,1
5,2,1,4,4,4,2,2,2,5,5,4,5,4,4,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,4,5,5,5,5,5,1,4,2,4,3,2,2,4,1,5,2,2,1,2,3,2,2,2,2,3,3,4,2,2,2,1,2,1,5,1,1,1,2,3,3,3,3,3,2,2,3,3,3,3,2,0,0,0,survey,5,5,5,3,2,2,3,2,3,3,4,4,3,4,3,3,4,4,4,4,4,2,4,4,4,4,5,5,2,4,2,2,3,2,2,2,4,4,5,3,3,4,2,2,2,2,4,3,4,5,5,5,4,3,4,5,4,5,5,5,4,2,1,4,4,4,5,3,2,3,3,2,3,3,3,2,2,2,1,4,4,3,4,3,3,4,4,5,4,4,3,3,3,4,2,2,3,3,4,5,2,2,2,4,4,4,4,2,4,4,2,0,1,0,55,6,4,2,1,58,4,,US,USA,none,1,6,one,3,none,1,Canada,1,6,delivery,2
4,2,1,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,5,6,6,5,6,6,5,5,5,4,5,5,5,5,5,4,5,5,23,12,52,23,survey,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,7,7,5,4,7,5,2,2,5,2,1,1,2,1,1,1,1,7,7,4,5,5,5,4,5,3,4,5,2,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,3,1,2,10,3,2,5,1,32,13,doctor,Muslim,BAngladesh,Bangali,1,6,3,33,3,3,Bangladesh,5,4,,1
4,2,1,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,1,2,2,2,3,4,3,3,2,5,5,5,3,2,3,1,1,3,2,3,3,2,3,5,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,1,0,survey,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,2,2,3,2,2,2,2,5,4,4,4,4,4,2,2,2,2,4,3,3,3,3,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,6,4,3,6,4,3,3,3,2,2,2,2,2,3,2,2,6,6,3,4,4,5,4,4,5,5,4,4,4,5,4,4,4,5,5,4,4,3,4,2,4,4,4,4,2,4,4,30,0,1,1,45,,1,2,2,36,9,,Hispanic,United States,Spanish,1,20,3,10,3,1,Mexico,4,4,,1
